EMPRESA,LINHA,NOME,ROTA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA CORONEL JOSE BERNARDO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA MEIRA E SÁ
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,PC MARECHAL DEODORO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA MOSSORÓ
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. HERMES DA FONSÊCA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA TUIUTI
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA TEÓFILO BRANDÃO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA GUANABARA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA NOVO MUNDO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA CAMARAGIBE
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA SÃO FERNANDO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA JOÃO XXIII
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA TRAIRI
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. HERMES DA FONSÊCA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA CORONEL JOAQUIM MANOEL
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA GENERAL CORDEIRO DE FARIAS
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. DUQUE DE CAXIAS
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. CÂMARA CASCUDO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA PADRE JOÃO MANOEL
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA PADRE PINTO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA MERMOZ
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA CORONEL JOSE BERNARDO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA FONSECA E SILVA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA AMARO BARRETO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. PRESIDENTE BANDEIRA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA DOS CANINDÉS
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. INTERVENTOR MÁRIO CAMARA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA INTENDENTE TEODOSIO PAIVA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. ANTONIO BASILIO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA TORORÓS
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV NASCIMENTO DE CASTRO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA DOS POTIGUARES
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. JERÔNIMO CÂMARA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. CORONEL ESTEVAM
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. CAPITAO-MOR GOUVEIA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. RIO GRANDE DO SUL
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA PARAIBA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. RIO GRANDE DO NORTE
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA SOLANGE NUNES DO NASCIMENTO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA BELA VISTA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA  OESTE
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA. ENG.JOÃO HÉLIO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA ANTONIO FREIRE DE LEMOS
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA PARACATI
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA RAINHA DO MAR
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. ENGº JOÃO HÉLIO
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA MIRAMANGUE
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA MONTEREY
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,RUA AGRESTINA
TRANSPORTES CIDADE DO NATAL,40,PLANALTO / MAE LUIZA ,AV. ENGº JOÃO HÉLIO (Terminal)
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA JOÃO XXIII (Terminal)
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA TRAIRI
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA  DR. RENATO DANTAS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA TUIUTI
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA GUANABARA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA CAMARAGIBE
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA SÃO FERNANDO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA JOÃO XXIII
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV GOVERNADOR SILVIO PEDROZA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. PRESIDENTE CAFÉ FILHO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA FELICIANO COELHO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AVENIDA 25 DEZEMBRO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA 25 DE DEZEMBRO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA RODRIGUES DIAS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA PEDRO AFONSO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA BELO HORIZONTE
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA FERREIRA ITAJUBA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA SÃO JOÃO DE DEUS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. DUQUE DE CAXIAS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. CÂMARA CASCUDO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA PE. JOAO MANOEL
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,PRAÇA JOÃO TIBÚRCIO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,PRAÇA SENADOR GUERRA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA PADRE PINTO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA MERMOZ
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA CORONEL JOSE BERNARDO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA FONSECA E SILVA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. ALMIRANTE ALEXANDRINO DE ALENCAR
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA DA TORRE
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA DR. JOAO DUTRA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA  DR. VICENTE FARACHE
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA  PIO CAVALCANTE
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. XAVIER DA SILVEIRA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV AMINTAS BARROS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA THEMISTOCLES DUARTE
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA AURIS COELHO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA  NELSON MATOS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA PADRE RAIMUNDO BRASIL
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. DJALMA MARANHÃO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV CAPITAO-MOR GOUVEIA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,ANEL VIARIO DO CAMPUS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV SANTOS DUMONT
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,MARGINAL AV. SALGADO FILHO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. SENADOR SALGADO FILHO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV BERNARDO VIEIRA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. XAVIER DA SILVEIRA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA DR. JOAO DUTRA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA DA TORRE
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. ALMIRANTE ALEXANDRINO DE ALENCAR
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. CORONEL ESTEVAM
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA CORONEL JOSE BERNARDO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. RIO BRANCO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,PRAÇA CEL. JOSE DA PENHA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA GENERAL GLICÉRIO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA ALMINO AFONSO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA DO AREAL
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA PEDRO AFONSO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA RODRIGUES DIAS
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA FELICIANO COELHO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV. 25 DE DEZEMBRO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA 25 DE DEZEMBRO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,TV. 25 DE DEZEMBRO
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,DO MOTOR
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,RUA FABRICIO PEDROZA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,AV GOVERNADOR SILVIO PEDROZA
TRANSPORTES CIDADE DO NATAL,57,MÃE LUÍZA/NOVA DESCOBERTA - VIA SALGADO FILHO,R JOAO XXIII (Terminal)
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PROJETADA (COMUNIDADE DO LENIGRADO) (Terminal)
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA JOSÉ VICENTE
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PROJETADA (COMUNIDADE DO LENIGRADO)
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PROJETADA (COMUNIDADE DO LENIGRADO)
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA MARANATA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA. ENG.JOÃO HÉLIO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PRIMEIRO DE MAIO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA OESTE
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA SOLANGE NUNES DO NASCIMENTO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA BELA VISTA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA VIVALDO PEREIRA DE ARAÚJO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PADRE CICERO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA SOLANGE NUNES DO NASCIMENTO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. RIO GRANDE DO NORTE
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PARAIBA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA  AREIAS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA  CAMPINA GRANDE
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA  CAJAZEIRAS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. JERÔNIMO CÂMARA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. CORONEL ESTEVAM
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. LIMA E SILVA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA DOS POTIGUARES
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV CAPITAO-MOR GOUVEIA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. PRUDENTE DE MORAIS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. NILO PEÇANHA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA GENERAL CORDEIRO DE FARIAS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. TAVARES DE LIRA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. DUQUE DE CAXIAS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. CÂMARA CASCUDO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA ULISSES CALDAS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA MOSSORÓ
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. PRUDENTE DE MORAIS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV MIGUEL CASTRO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA JAGUARARI
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. LIMA E SILVA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. INTERVENTOR MÁRIO CAMARA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA LEOPOLDO BRETANO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA DOS CAICOS
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. JERÔNIMO CÂMARA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. CAPITAO-MOR GOUVEIA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. RIO GRANDE DO SUL
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PARAIBA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA ADOLFO GORDO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV PERNAMBUCO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,AV. RIO GRANDE DO NORTE
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA SOLANGE NUNES DO NASCIMENTO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PADRE CICERO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA SANTO AMARO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA BELA VISTA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PRIMEIRO DE MAIO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA. ENG.JOÃO HÉLIO
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA MARANATA
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PROJETADA (COMUNIDADE DO LENIGRADO)
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA JOSÉ VICENTE
TRANSPORTES CIDADE DO NATAL,41A, LENIGRADO/RIBEIRA/VIA PRUDENTE DE MORAIS,RUA PROJETADA (COMUNIDADE DO LENIGRADO) (Terminal)
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA MARISTELA ALVES (Terminal)
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA RAINHA DO MAR
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA ITAMAR MACIEL
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA IDOMAR
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA PROFESSOR COUTINHO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA ANTONIO TRIGUEIRO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA MARISTELA ALVES
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV NOSSA SENHORA DO LIVRAMENTO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV NOSSA SENHORA DO ROSARIO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA SANTA MARIA MADALENA
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV NOSSA SENHORA DO LIVRAMENTO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA NOSSA SENHORA DOS AFLITOS
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV NOSSA SENHORA DO ROSARIO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA MONTE CALMO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA SOLANGE NUNES DO NASCIMENTO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV. RIO GRANDE DO NORTE
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV CEARA
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV. RIO GRANDE DO SUL
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV. CAPITAO-MOR GOUVEIA
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV. CORONEL ESTEVAM
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA CORONEL JOSE BERNARDO
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,PRACA ALMIRANTE TAMANDARE
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,PRACA CARLOS GOMES
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV. DEODORO DA FONSECA
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA GENERAL CORDEIRO DE FARIAS
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,AV. NILO PECANHA
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,GETULIO VARGAS
EMP TRANSP. NOSSA SENHORA DA CONCEICÃO,21,FELIPE CAMARAO AREIA PRETA,RUA PINTO MARTINS
