Empresa;Linha;Nome;Ida;Volta
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA JANDIRA;AV. FELIZARDO FIRMINO MOURA
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA DR. MARIO NEGOCIO;AV BACHAREL TOMAZ LANDIM
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. PRESIDENTE LEAO VELOSO;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. CORONEL ESTEVAM;AV. PAULISTANA
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA CORONEL JOSE BERNARDO;AV. DAS FRONTEIRAS
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;PRACA ALMIRANTE TAMANDARE;RUA JOSE LUIZ DA SILVA
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;PRACA CARLOS GOMES;AV. MIGUEL DE CERVANTES
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. RIO BRANCO;RUA RIZOMAR CORREIA DOS SANTOS
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA SACHET;RUA COUTO MAGALHAES
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;NaN;RUA SAMPAIO CORREIA
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;NaN;AV. INDUSTRIAL (Terminal)
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA CASA NOVA (Terminal);AV. ENGENHEIRO ROBERTO FREIRE
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. SENHOR DO BONFIM;MARGINAL DA BR 101 (ENTRADA DE MIRASSOL)
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA BLUMENAU;BR 101
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. FLORIANOPOLIS;AV. SENADOR SALGADO FILHO (BR 101)
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA NOVA RUSSAS;AV. ANTONIO BASILIO
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. MARANGUAPE;AV. XAVIER DA SILVEIRA
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. DAS FRONTEIRAS;AV. BERNARDO VIEIRA
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. PAULISTANA;RUA DR. MARIO NEGOCIO
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. DR. JOAO MEDEIROS FILHO;AV. FELIZARDO FIRMINO MOURA
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV BACHAREL TOMAZ LANDIM;AV BACHAREL TOMAZ LANDIM
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. FELIZARDO FIRMINO MOURA;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA JANDIRA;AV. PAULISTANA
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA DR. MARIO NEGOCIO;AV. DAS FRONTEIRAS
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. BERNARDO VIEIRA;AV. MARANGUAPE
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. SENADOR SALGADO FILHO (BR 101);RUA NOVA RUSSAS
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. ENGENHEIRO ROBERTO FREIRE;AV. FLORIANOPOLIS
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;ROTA DO SOL;RUA BLUMENAU
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;NaN;AV. SENHOR DO BONFIM
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;NaN;RUA ITABUNA (ACESSO AO TERMINAL)
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;NaN;NaN
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA JEQUIRICA;NaN
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;AV. PICO DO CABUGI;NaN
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA SERRA NEGRA;RUA ATOL DAS ROCAS
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA  RIO DOCE;RUA PLANALTO CENTRAL
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA BAHIA DE SAO JOSE;RUA PLANALTO MERIDIONAL
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA ILHA DE SAO PAULO;RUA ILHEUS
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;RUA LAGOA ARARUAMA;AV. PICO DO CABUGI
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;NaN;RUA JEQUIRICA
REUNIDAS;26;SOLEDADE I / PONTA NEGRA;NaN;RUA CASA NOVA (Terminal)
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;RUA RIO DOCE (Terminal);RETORNO ROTA DO SOL
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;AV. ITAPETINGA;AV. ENGENHEIRO ROBERTO FREIRE
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;AV. DR. JOAO MEDEIROS FILHO;BR 101
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;AV BACHAREL TOMAZ LANDIM;AV. SENADOR SALGADO FILHO (BR 101)
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;AV. FELIZARDO FIRMINO MOURA;AV. ANTONIO BASILIO
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;RUA JANDIRA;AV. XAVIER DA SILVEIRA
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;RUA DR. MARIO NEGOCIO;AV. BERNARDO VIEIRA
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;AV. BERNARDO VIEIRA;RUA DR. MARIO NEGOCIO
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;AV. SENADOR SALGADO FILHO (BR 101);AV. FELIZARDO FIRMINO MOURA
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;BR 101;AV BACHAREL TOMAZ LANDIM
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;VIADUTO DE PONTA NEGRA;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;AV. ENGENHEIRO ROBERTO FREIRE;AV. ITAPETINGA
REUNIDAS;73;SANTAREM  / PONTA NEGRA VIA AVENIDA ITAPETINGA;RETORNO ROTA DO SOL;RUA RIO DOCE (Terminal)
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. DUQUE DE CAXIAS (Terminal);AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV JUNQUEIRA AIRES;AV BACHAREL TOMAZ LANDIM
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA PADRE JOAO MANOEL;AV. FELIZARDO FIRMINO MOURA
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA PADRE PINTO;RUA JANDIRA
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA CORONEL JOSE BERNARDO;RUA DR. MARIO NEGOCIO
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA FONSECA E SILVA;AV. LEAO VELOSO
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA AMARO BARRETO;AV. CORONEL ESTEVAM
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA DR. MARIO NEGOCIO;RUA CORONEL JOSE BERNARDO
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. FELIZARDO FIRMINO MOURA;AV. RIO BRANCO
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV BACHAREL TOMAZ LANDIM;RUA SACHET (Terminal)
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. DR. JOAO MEDEIROS FILHO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA FRANCISCO IVO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA JOSE JERÔNIMO DE MELO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. DR. JOAO MEDEIROS FILHO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. MOEMA TINOCO DA CUNHA LIMA;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. SANTA RITA DE CASSIA;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. BARRAGEM ARMANDO RIBEIRO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV.TRANSAMAZÔNICA;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. MAR MEDITERRANEO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV MAR DO OESTE;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV MAR DO NORTE;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. MOEMA TINOCO DA CUNHA LIMA;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA DOS IMIGRANTES;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA COROADO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV DOUTOR JULIANO MOREIRA;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA DOUTOR CARNEIRO RIBEIRO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA APÔLONIO FELIX;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA FLOR DO PARAISO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;RUA SAO RUFINO;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. GOV. ANTÔNIO MELO DE SOUZA;NaN
REUNIDAS;A;RIBEIRA/PAJUCARA/P. DUNAS/BRASIL NOVO/REDINHA;AV. DR. JOAO MEDEIROS FILHO;NaN
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA APOSTOLO SIMAO (Terminal);BR 101
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA MONTE CAPITOLIA;MARGINAL DA BR 101
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA DOS CABOCLINHOS;ANEL VIARIO DO CAMPUS
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. DA CHEGANCA;AV. DJALMA MARANHAO
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. DA CIRANDA;RUA DA SAUDADE
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA BELA VISTA;AV. XAVIER DA SILVEIRA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. CIDADE PRAIA;AV. BERNARDO VIEIRA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA SERRA NEGRA;RUA JANDIRA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA JEQUIRICA;AV. FELIZARDO FIRMINO MOURA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. SENHOR DO BONFIM;AV BACHAREL TOMAZ LANDIM
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA PARANDUVA;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA ILHEUS;RUA GUADALUPE
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA GUADALUPE;RUA ILHEUS
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. DR. JOAO MEDEIROS FILHO;RUA PARANDUVA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV BACHAREL TOMAZ LANDIM;AV. SENHOR DO BONFIM
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. FELIZARDO FIRMINO MOURA;RUA JEQUIRICA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA JANDIRA;RUA SERRA NEGRA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA DR. MARIO NEGOCIO;AV. CIDADE PRAIA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. BERNARDO VIEIRA;RUA BELA VISTA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. SENADOR SALGADO FILHO;AV. DA CIRANDA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;BR 101;AV. DA CHEGANCA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;MARGINAL DA BR 101;AV. DOS CABOCLINHOS
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;VIADUTO DE PONTA NEGRA;RUA MONTE CAPITOLIA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. ENG. ROBERTO FREIRE;RUA APOSTOLO SIMAO
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;ITINERARIO VIA CIDADE PRAIA;ITINERARIO VIA CIDADE PRAIA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA APOSTOLO SIMAO;RUA SERRA NEGRA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA MONTE CAPITOLIA;AV. CIDADE PRAIA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA DOS CABOCLINHOS;RUA LOS ANGELES
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA DA LAPINHA;AV. CENTENARIO DA ABOLICAO
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA DOS COROAS;RUA ARARUNA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;RUA ARARUNA;RUA DOS COROAS
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;AV. CIDADE PRAIA;RUA DA LAPINHA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;SEGUE ITINERARIO NORMAL;AV. DOS CABOCLINHOS
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;NaN;RUA MONTE CAPITOLIA
REUNIDAS;10_29;NOVA NATAL/N.DESCOBERTA/VIA CAMPUS;NaN;RUA APOSTOLO SIMAO (Terminal)
REUNIDAS;588;CIRCULAR DO CAMPUS;RESTAURANTE UNIVERSITARIO (Terminal);AV. PASSEIOS DAS ROSAS
REUNIDAS;588;CIRCULAR DO CAMPUS;AV. CAP. MOR-GOUVEIA (ANEL VIARIO CAMPUS);RUA DOS GERÂNIOS
REUNIDAS;588;CIRCULAR DO CAMPUS;AV. PASSEIO DOS GIRASSOIS(ANEL VIARIO DO CAMPUS);MARGINAL DA BR 101
REUNIDAS;588;CIRCULAR DO CAMPUS;ROTATORIA DO NEI;RUA CORONEL JOAO MEDEIROS
REUNIDAS;588;CIRCULAR DO CAMPUS;AV. PASSEIO DOS GIRASSOIS(ANEL VIARIO DO CAMPUS);ROTATORIA DO NEI
REUNIDAS;588;CIRCULAR DO CAMPUS;AV SANTOS DUMONT;REITORIA
REUNIDAS;588;CIRCULAR DO CAMPUS;AV. PASSEIOS DAS ROSAS;RESTAURANTE UNIVERSITARIO (Terminal)
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA RIO DOCE (Terminal);RUA DJALMA MARANHAO
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. ITAPETINGA;RUA DA SAUDADE
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. DR. JOAO MEDEIROS FILHO;AV. XAVIER DA SILVEIRA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;PONTE NEWTON NAVARRO;AV. BERNARDO VIEIRA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. PRESIDENTE CAFE FILHO;AV. SENADOR SALGADO FILHO
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA RODRIGUES COLACO;AV. HERMES DA FONSÊCA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. 25 DE DEZEMBRO;RUA CORONEL JOAQUIM MANOEL
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. PRESIDENTE CAFE FILHO;AV. NILO PECANHA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;PRACA WILSON MIRANDA;AV. PRUDENTE DE MORAIS
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA JOAO CARLOS;RUA TRAIRI
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA CORONEL FLAMINIO;AV. DEODORO DA FONSECA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA SAO JOAO DE DEUS;RUA APODI
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. HILDEBRANDO DE GOIS;AV. RIO BRANCO
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. DUQUE DE CAXIAS;PRACA CEL. JOSE DA PENHA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;PRACA AUGUSTO SEVERO;AV. DUQUE DE CAXIAS
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. CÂMARA CASCUDO;RUA SAO JOAO DE DEUS
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA PADRE JOAO MANOEL;RUA CORONEL FLAMINIO
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA DOM PEDRO I;RUA JOAO CARLOS
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;PRACA 7 DE SETEMBRO;PRACA WILSON MIRANDA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA ULISSES CALDAS;AV. PTE. CAFE FILHO
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA MOSSORO;PONTE NEWTON NAVARRO
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. PRUDENTE DE MORAIS;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. NILO PECANHA;AV. ITAPETINGA
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA CORONEL JOAQUIM MANOEL;RUA RIO DOCE (Terminal)
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. HERMES DA FONSÊCA;NaN
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. SENADOR SALGADO FILHO;NaN
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RETORNO DO TUNEL DO CAMPUS;NaN
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;AV. SENADOR SALGADO FILHO;NaN
REUNIDAS;78A47;SANTAREM/N. DESCOBERTA/VIA PONTE N. NAVARRO;RUA CORONEL NORTON CHAVES;NaN
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA DO BAIAO (Terminal);RUA BRANCA DAS DUNAS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. DA CIRANDA;RUA VALDIR TARGINO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA CÔCO DE RODA;RUA NOSSA SENHORA DE CANDELARIA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA DO ABOIO;RUA BENTO GONCALVES
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA DOS GANZAS;AV. PRUDENTE DE MORAIS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA DO PASTORIL;RUA  ALBERTO SILVA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA DO FANDANGO;AV. SENADOR SALGADO FILHO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. DOS CABOCLINHOS;AV. BERNARDO VIEIRA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. DA CHEGANCA;AV. PRESIDENTE BANDEIRA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. DA CIRANDA;AV. CORONEL ESTEVAM
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV GUARARAPES;RUA CEL. JOSE BERNARDO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV.  TOCANTINEA;PRACA ALMIRANTE TAMANDARE
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. POMPEIA;PRACA CARLOS GOMES
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV.  RIO DOCE;AV. RIO BRANCO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. ITAPETINGA;RUA GENERAL GLICERIO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. DR. JOAO MEDEIROS FILHO;RUA ALMINO AFONSO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;PONTE NEWTON NAVARRO;RUA PEREIRA SIMÕES
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. PRESIDENTE CAFE FILHO;RUA DO AREAL
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA 25 DE DEZEMBRO;RUA PEDRO AFONSO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA RODRIGUES DIAS;RUA RODRIGUES DIAS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA PEDRO AFONSO;RUA 25 DE DEZEMBRO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA BELO HORIZONTE;RUA MIRAMAR
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA FERREIRA ITAJUBA;RUA DA ESPERANCA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA SAO JOAO DE DEUS;AV. PRESIDENTE CAFE FILHO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. JANUARIO CICCO;PONTE NEWTON NAVARRO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. DUQUE DE CAXIAS;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;PRACA AUGUSTO SEVERO;AV. POMPEIA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. CÂMARA CASCUDO;AV. TOCANTÍNEA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA PADRE JOAO MANOEL;RUA GUARARAPES
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;PRACA JOAO TIBURCIO;AV. DA CIRANDA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA PADRE PINTO;AV. DA CHEGANCA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA JEAN MERMOZ;AV. DOS CABOCLINHOS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA CEL. JOSE BERNARDO;RUA DO FANDANGO
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA FONSECA E SILVA;RUA DO PASTORIL
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA AMARO BARRETO;RUA  DOS REPENTISTAS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. PRESIDENTE BANDEIRA;RUA DOS VIOLEIROS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA SAO JOSE;RUA  ZE LIMEIRA
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. BERNARDO VIEIRA;RUA DOS CONGOS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;AV. PRUDENTE DE MORAIS;RUA DO SASSAFRAS
REUNIDAS;64A43;NOVA NATAL/CANDELARIA/VIA PRAIA DO MEIO;RUA DOM JOAQUIM DE ALMEIDA;AV. DO BAIAO (Terminal)
